fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.7000000000000001,0.3611020356427966,-1,131,50,0.0317820229254677,23.15375264460577,AA,1525,7088.203984515121,5242.160085701179,4713.475191085183,1,6,CB,139,1,BC,1,1,-1,0,200.0,0,INTERNET,3.9662482873408,other,1,1,0,3
0,0.9,0.7009306828719452,180,14,20,0.007057275873081,50.62662380852601,AA,802,7321.628605929377,5754.1161616913205,6404.857885768265,11,6,CA,162,1,BC,0,1,1,0,200.0,0,INTERNET,4.892788263036191,other,0,1,0,0
0,0.7000000000000001,0.0409669627206981,-1,34,40,0.0233545796961341,42.20934811289077,AA,1915,4413.569158672446,4695.476329738426,6429.377579459842,22,15,CB,82,1,BB,0,1,10,0,200.0,0,INTERNET,16.581783163565554,linux,1,1,0,0
0,0.7000000000000001,0.4654698541202559,94,1,40,0.016170821919717,-0.894181453616013,AC,1261,2724.298721487932,6161.418436043216,3066.018517486849,0,6,CA,155,1,BA,0,1,-1,0,200.0,0,INTERNET,4.073298549926288,windows,1,1,0,7
0,0.4,0.0288269305045462,22,8,40,0.019774200091041,-0.966896898802318,AB,912,2292.0362540749,2490.105369870954,3130.2071704645923,9,11,CA,124,1,BC,1,1,20,0,200.0,0,INTERNET,5.467139236845959,other,0,1,0,7
0,0.7000000000000001,0.8407938330487342,338,34,30,0.0298187014219831,36.40104376976821,AA,4389,7681.417194308502,4982.53642889666,5606.571161395872,2,14,CA,26,1,BE,0,1,10,0,200.0,0,INTERNET,4.43271427580228,linux,1,1,0,2
0,0.9,0.8078385472532793,-1,129,20,0.0158458541998383,102.48040877942088,AA,1216,6113.504653782358,4764.057189097774,5996.929910001606,14,6,CA,294,0,BA,1,1,2,0,1500.0,0,INTERNET,6.036599130790344,windows,0,1,0,0
0,0.6000000000000001,0.3178956801718109,-1,191,20,0.0157847683406039,-0.9258531096605486,AC,1397,2928.512056192712,5585.037650413062,4414.152869089546,1,9,CA,141,1,BE,1,1,-1,0,200.0,0,INTERNET,8.015653600416849,other,0,1,0,5
0,0.6000000000000001,0.4871475185573741,-1,39,20,0.0127389152378352,26.109372077434607,AA,1668,9787.375869337677,5151.5955962407925,6692.357040267804,1279,14,CF,132,1,BE,0,1,21,1,500.0,0,INTERNET,10.289883163013624,other,0,1,0,0
0,0.9,0.7261538290034061,-1,157,40,0.0066385661589223,12.794262555401454,AA,1054,16162.247883435322,6463.155343040891,5107.853591543214,1574,2,CA,279,0,BB,0,1,6,1,500.0,0,INTERNET,2.26884574608838,windows,1,1,0,3
0,0.1,0.8691681541549827,-1,23,20,0.0007264369923441,-0.4991774745538743,AB,1447,12246.373674044851,5959.45425967592,5601.367491247192,12,13,CA,75,0,BC,0,1,10,0,200.0,0,INTERNET,12.555832866828151,windows,1,1,0,1
0,0.1,0.6845018444364053,23,9,20,0.0063004128638663,-0.206854686571961,AB,1789,13615.757083724351,6740.447898980792,5135.704215900646,0,13,CE,149,0,BE,0,1,31,0,200.0,0,INTERNET,4.88380085352385,linux,1,1,0,2
0,0.8,0.5386173673473954,-1,75,30,0.0094525446148021,-1.2498969729921847,AB,672,2806.734076016398,1971.7168139438488,3104.9330571617274,9,5,CB,95,0,BA,1,1,19,0,200.0,0,INTERNET,3.6843401371914575,other,1,1,0,7
0,0.1,0.2972353735307456,25,7,30,0.0003038336492461,-0.7672288840975741,AC,2978,6601.606628713615,4326.715018777366,4910.395568671416,0,11,CA,102,0,BA,0,1,-1,0,1000.0,0,INTERNET,9.958100094170527,windows,1,1,0,4
0,0.1,0.6112605469534208,-1,152,20,0.0217109493684238,49.46993408777578,AA,1916,5064.337488433899,3765.096287550237,6048.852468345342,1,9,CA,34,0,BE,1,1,31,0,200.0,0,INTERNET,4.458597031066184,windows,0,1,0,1
0,0.9,0.1757540637188389,99,11,30,0.0003410450994929,49.016524111436574,AA,1378,3996.9567324226064,4208.525697000337,5123.450723540403,16,11,CA,117,0,BC,1,0,5,0,200.0,0,INTERNET,19.41801319867495,windows,0,1,0,6
0,0.2,0.8630214121838521,-1,150,60,0.0086892056296972,-0.9189656329873404,AC,1227,9089.338922337003,5702.194464552135,5422.827160216173,1,2,CC,141,0,BA,0,0,-1,1,200.0,0,INTERNET,6.80597271367701,windows,0,1,0,0
0,0.9,0.7678488429015151,-1,107,20,0.0269558301969372,33.29649874454025,AA,1013,8026.7282317141235,4443.545088555232,4111.694917334065,526,4,CA,71,0,BC,0,1,1,0,200.0,0,INTERNET,5.392553602411248,other,0,1,0,6
0,0.3,0.6434062488534447,-1,192,20,0.0527084589704535,3.0498826892143387,AA,928,8070.906163211309,5729.066857304704,5508.455824875176,18,14,CB,51,0,BB,1,1,25,0,200.0,0,INTERNET,2.667849665111388,other,1,1,0,1
0,0.8,0.1608884100078195,-1,78,30,0.0030683119858617,-1.5330329250573858,AD,984,9287.152642835576,5113.770669913269,5526.255585193199,9,19,CA,135,0,BB,0,1,1,1,200.0,0,INTERNET,4.275447387768545,windows,0,1,0,2
0,0.3,0.1209199105499514,155,212,50,0.0104903029772052,-1.5287539976615654,AA,703,3250.468478167785,6187.67741500396,4714.20335615452,26,29,CA,188,0,BE,1,0,31,1,500.0,0,INTERNET,2.5318365514106707,windows,0,1,0,3
0,0.6000000000000001,0.6288514011794082,-1,40,50,0.0221733377655558,49.04122820798215,AA,1658,6182.099373667008,3828.2652232392384,5536.5176130342725,1434,5,CA,181,1,BC,1,1,11,1,1500.0,0,INTERNET,3.7181260989187233,windows,1,1,0,1
0,0.8,0.8921494689793411,-1,65,30,0.0248444518765199,-0.5469816537508689,AC,2001,11967.75835832424,7867.466602784615,5572.940161108637,1,12,CA,189,1,BA,0,1,-1,0,1500.0,0,INTERNET,8.14057863908784,other,1,1,0,1
0,0.3,0.3963560834906113,57,10,30,0.0298047422219242,91.9588412750888,AC,495,2792.5481250146395,2513.9232306039708,4339.502344959427,2,11,CA,87,0,BB,0,1,-1,0,200.0,0,INTERNET,8.50956002224221,other,1,1,0,4
0,0.7000000000000001,0.9011634100339216,-1,97,40,0.0213214627885093,-0.7691887349556781,AB,1504,6675.376993865533,3744.39372587301,4955.644373955632,12,9,CA,49,1,BB,0,1,15,0,1000.0,0,INTERNET,3.4184600129503986,windows,1,1,0,3
0,0.3,0.0729564537801244,-1,139,30,9.499560309379696e-05,50.77876729044,AA,2590,1860.8867462015064,3948.045197026479,5956.342206790008,4,13,CB,11,0,BC,0,1,31,0,200.0,0,INTERNET,5.183117467596616,other,1,1,0,0
0,0.1,0.5100889921024567,-1,229,50,0.0039682321399234,-0.3621664515319925,AB,1028,6513.243677651638,4883.01407405823,5338.417119988922,15,3,CB,99,0,BE,1,1,30,0,200.0,0,INTERNET,4.610217424517363,other,1,1,0,1
0,0.1,0.5077704022483613,-1,27,50,0.0124208937619508,-1.3087034135659783,AC,833,713.9245001055988,3513.653474888419,3114.6026295785887,0,6,CA,271,1,BB,0,1,-1,0,1500.0,0,INTERNET,54.03670322809061,windows,0,1,0,7
0,0.9,0.5640675677194116,-1,44,20,0.0143120769885515,-1.2186658099291254,AB,1176,1853.23414163734,3685.286679238932,4230.295059748072,1,11,CA,130,1,BD,1,1,28,0,200.0,0,INTERNET,8.499726267629018,other,0,1,0,6
0,0.2,0.8066531011680991,-1,311,80,0.0165304548247315,-1.0531384638493957,AB,1085,937.8749517620112,3330.3919323213,4214.207045842606,4,1,CA,141,1,BB,1,1,28,0,500.0,0,INTERNET,17.049210802943062,windows,0,1,0,6
0,0.1,0.8829074403365135,-1,138,20,0.0009613199042711,102.2760379671168,AE,4330,8614.47671212267,5073.0449669507125,6355.821485606633,267,5,CB,66,0,BE,1,1,19,0,200.0,0,INTERNET,1.7660901081737648,linux,1,1,0,0
0,0.6000000000000001,0.739442099543036,-1,69,30,0.0065853034499409,37.00352948041257,AA,2414,7428.8022202896545,6756.759060283971,6730.875640762112,26,23,CA,91,0,BB,0,1,1,0,200.0,0,INTERNET,6.661947781251713,windows,1,1,0,0
0,0.2,0.0445538353768569,-1,47,30,0.0057983739684898,-0.8722983835675451,AB,368,5215.570586829532,4098.679301711928,3090.3105185932627,14,10,CA,152,0,BA,0,1,1,0,190.0,0,INTERNET,9.107018353151387,windows,0,1,0,7
0,0.7000000000000001,0.4118026167473315,-1,129,20,0.0089458809462303,-0.3238364798304464,AB,474,3029.0813682189123,4056.066975928398,4852.427977306172,1487,9,CB,154,1,BC,0,1,31,0,1000.0,0,INTERNET,10.97754351396025,other,0,1,0,3
0,0.8,0.4138062299502533,-1,194,40,7.701459193048004,23.87242480091561,AA,648,4229.558156404394,4398.097952629043,4447.664512615655,1461,3,CE,84,1,BC,0,1,6,0,200.0,0,INTERNET,10.39352750315599,other,0,1,0,5
0,0.4,0.34834488230829,-1,46,20,17.452212244972948,-1.5171155607846547,AC,3014,15311.367676665644,4845.734298546548,4310.700658004348,0,9,CC,64,1,BB,0,1,-1,0,200.0,0,INTERNET,25.96049001361704,linux,1,1,0,4
0,0.4,0.4683129470481182,51,32,30,0.037002111592654,-1.0145607638728578,AC,803,2444.389743521464,2241.971981596644,3142.7489300205725,1,2,CD,82,0,BC,1,1,-1,0,200.0,0,INTERNET,3.926839512191317,other,0,1,0,0
0,0.6000000000000001,0.0929969829686729,-1,109,30,0.0246994727952506,-1.0007660048959208,AB,1024,4326.030989605661,3079.273705097632,4006.302713802784,2,2,CA,360,1,BE,1,1,28,1,500.0,0,INTERNET,5.18307767591261,windows,0,1,0,6
0,0.5,0.134266685173987,207,17,50,71.18801856020396,-1.0846881124823151,AC,862,3321.044030650712,4893.051856352386,5219.87752975921,1,6,CF,101,1,BB,0,1,-1,0,200.0,0,INTERNET,3.8200388653707087,linux,1,1,0,2
0,0.1,0.3421541270667391,30,6,20,0.007211728211281,-0.2104487363587479,AC,2661,2441.720848174853,3882.563458791788,5225.609194415112,1,3,CE,83,1,BC,0,1,-1,0,200.0,0,INTERNET,25.51376197119335,linux,1,1,0,0
0,0.8,0.0345779579796892,22,14,30,0.0196815623512943,-1.2060415643725448,AB,4182,6594.63501887378,5930.692147084797,6313.823752679703,35,10,CA,61,0,BC,0,1,-1,0,200.0,0,INTERNET,19.25669513070454,windows,0,1,0,0
1,0.9,0.4403641478269671,30,11,50,18.91047952271992,23.176402208072624,AA,686,3300.097919891304,4529.667449817442,3651.9403326527367,1700,11,CA,230,0,BA,0,1,-1,0,200.0,0,INTERNET,2.620785636854223,other,1,1,0,6
0,0.6000000000000001,0.0919501806977942,-1,144,40,0.0334058763152216,-1.5054440880547524,AB,1124,4395.647769281955,4623.4156023408295,3546.601976486605,17,10,CA,260,1,BA,0,1,1,0,1500.0,0,INTERNET,12.567653779400196,linux,0,1,0,6
0,0.7000000000000001,0.1514812653100525,-1,191,40,0.02215188968263,-0.1832585708303433,AA,635,1585.2201168473237,5947.411629144954,3087.829720700558,387,6,CA,177,0,BD,0,1,28,0,1000.0,0,INTERNET,5.640892173161683,other,1,1,0,7
0,0.7000000000000001,0.856367027661689,30,3,20,0.024292036824665,48.703334975400416,AA,959,4609.932313717676,6587.312355278602,5290.191640234736,27,13,CA,81,0,BC,1,1,1,1,200.0,0,INTERNET,4.974197345962658,macintosh,1,1,0,1
0,0.8,0.595212839184307,25,2,40,0.0431442792596052,-1.0146025139406332,AB,669,868.3636098736959,2267.7113104756263,3144.744186551062,1,12,CB,168,0,BC,1,1,28,0,500.0,0,INTERNET,4.158674990808904,macintosh,0,1,0,7
0,0.4,0.5373032021191835,-1,371,20,0.0237087242600546,-0.2710103579063045,AD,2708,7808.047318604449,4461.270170380477,4929.3959152023,8,5,CB,122,1,BE,0,1,21,0,200.0,0,INTERNET,5.3311252481667895,macintosh,1,1,0,4
0,0.9,0.7679492433624049,-1,90,50,0.0223328322160779,-1.0450913172345777,AB,279,1222.9868114126357,3037.308480347014,3097.5578915031742,17,8,CA,181,1,BA,1,1,30,0,500.0,0,INTERNET,6.500339961984098,windows,1,1,0,7
0,0.2,0.9954902663589432,162,11,30,0.0027851056506152,-1.382733555149214,AC,1796,7414.719677044947,7414.9869054987585,5968.910281638377,1,11,CA,105,1,BB,0,1,-1,0,200.0,0,INTERNET,4.081080481336048,linux,0,1,0,0
0,0.1,0.3390270260783955,-1,85,40,0.0263994508228047,-1.105097254555114,AA,1398,8560.13592405711,4925.546957241706,4310.063152233364,6,9,CA,287,0,BB,0,1,25,0,1000.0,0,INTERNET,4.611673376690903,windows,1,1,0,6
0,0.7000000000000001,0.8584811848106907,-1,238,10,0.009029801865602,44.703539945923566,AA,1517,2520.95000882986,3552.940067843684,4413.852276204511,2185,4,CE,185,1,BE,1,1,30,0,200.0,0,INTERNET,5.109025351311404,other,1,1,0,5
0,0.9,0.7456048126058853,-1,213,20,0.0246892305515197,28.545931324430004,AA,727,2008.0305330711465,4119.737875365998,4902.579332456228,42,5,CA,159,1,BE,1,1,31,1,500.0,0,INTERNET,1.4212552166414771,other,1,1,0,3
0,0.8,0.2315336894990897,-1,46,30,0.0385429395418903,-0.5926268928888612,AC,404,7996.317197799082,4466.294814148484,5158.004587876116,0,25,CB,153,0,BB,0,1,-1,0,200.0,0,INTERNET,2.8368170001006936,other,0,1,0,0
0,0.1,0.4961925515145306,51,4,30,0.0056131566927492,-0.720280813118063,AC,953,7297.076933387633,6123.244800541858,5158.4519028668765,1,11,CA,209,1,BC,1,1,-1,0,200.0,0,INTERNET,8.66346253774705,other,1,1,0,2
0,0.9,0.8453508762235825,-1,137,40,0.0294569068942585,-1.1667985906184954,AB,307,2878.4305791141933,3315.04767895972,4780.857677061569,36,5,CA,132,0,BC,1,1,2,0,500.0,0,INTERNET,6.098339915601442,other,1,1,0,6
0,0.8,0.9011076966442008,9,9,40,0.0080789996977277,-0.6591390694410404,AC,2217,6889.156804085901,8674.915275668458,5153.648446997209,1,13,CA,186,0,BC,0,1,1,0,500.0,0,INTERNET,31.2655949442175,macintosh,0,1,0,3
0,0.1,0.1333617240399145,-1,190,40,0.0295871410248055,9.989951049633827,AA,1086,2141.04653695659,3526.4291396249605,4109.45910676889,187,3,CA,209,0,BB,0,1,20,1,200.0,0,INTERNET,5.464342702003771,linux,0,1,0,6
0,0.7000000000000001,0.5812836182144301,-1,73,50,0.0249365043451963,51.53602701728479,AB,1221,9890.1036991723,6489.659586881303,5492.281362510599,7,5,CC,54,0,BB,1,0,15,0,200.0,0,INTERNET,5.620197815329496,linux,1,1,0,2
0,0.8,0.0445342176259768,-1,264,40,0.0367045707745356,-1.1140856176114688,AB,945,2926.552632550157,2497.211535079571,3138.8657189846226,6,3,CA,180,1,BA,1,1,1,1,200.0,0,INTERNET,1.3598229334615222,windows,0,1,0,7
0,0.7000000000000001,0.068448412022237,88,35,30,0.0045550698612773,48.46622213594306,AA,2324,968.213876382294,3544.4585839973493,6738.965819100185,296,14,CA,151,1,BA,1,1,26,0,200.0,0,INTERNET,48.99630869917658,other,1,1,0,0
0,0.4,0.7976316030202284,137,62,20,0.0269131221726656,51.97565705480795,AA,1450,1134.7343434174843,6314.694696801038,5338.717889516812,2,7,CA,198,0,BE,0,1,15,0,1500.0,0,INTERNET,2.946832883373084,macintosh,1,1,0,1
0,0.9,0.1801754962160887,-1,110,50,0.0061527990421637,-0.8032933000327359,AC,1048,8984.268316377327,4796.0220999581215,4981.981557758027,9,8,CA,85,0,BC,1,1,1,1,500.0,0,INTERNET,6.422583990321448,windows,0,1,0,4
0,0.9,0.8739320314550876,12,13,40,0.025883282158038,-0.9254367155942212,AB,2706,6433.777138670464,4913.39221293118,5011.717977249703,9,13,CA,138,0,BC,1,0,1,0,200.0,0,INTERNET,5.629778520664938,other,1,1,0,3
0,0.7000000000000001,0.1413403480643491,-1,164,10,0.0333936599942065,-1.15404390499108,AB,887,5668.221238082997,5542.54454352525,4311.175885666974,1,6,CA,157,1,BB,0,1,-1,0,200.0,0,INTERNET,1.9725018134112835,linux,0,1,0,5
0,0.8,0.7526124793670969,-1,44,30,0.0121203532376356,48.03097821799721,AA,1348,7898.837294076843,3739.244006544333,5294.1577360466335,1,7,CA,255,1,BC,0,1,26,1,1500.0,0,INTERNET,4.425753216471383,linux,1,1,0,0
0,0.8,0.999339014889838,21,4,50,0.0182015977430605,-0.6951697995640951,AD,939,7700.304186532629,6539.825799928703,6415.117366353455,624,5,CA,137,1,BC,0,0,20,0,510.0,0,INTERNET,9.525793870928291,linux,0,1,0,0
0,0.1,0.5426223714776178,-1,77,50,0.0123600217409396,7.370838977889553,AA,1002,2770.4391988030898,2756.334197964604,3160.7373510839625,1,7,CD,103,0,BB,1,1,28,0,200.0,0,INTERNET,3.4554786940233857,windows,0,1,0,7
0,0.7000000000000001,0.7284179635642445,-1,65,20,0.02865137665542,-1.194053606377993,AB,975,7608.421805488357,4806.383547678325,4727.293057202569,13,15,CA,39,1,BC,1,1,25,1,200.0,0,INTERNET,12.196474497663145,linux,0,1,0,1
0,0.8,0.6538929620482723,-1,59,30,0.0226123379546669,-1.484592682422196,AD,1860,6410.059319753107,4043.532232282987,5945.501646872584,38,12,CB,42,1,BA,0,1,15,0,200.0,0,INTERNET,0.7279273179772461,linux,0,2,0,0
0,0.6000000000000001,0.774914399957502,36,10,30,0.0027792767974178,-2.026718246800844,AB,472,2441.4425845158376,3389.648563310671,4307.125753716508,9,9,CA,79,1,BC,1,1,26,0,200.0,0,INTERNET,1.4902935242365762,other,0,1,0,6
0,0.7000000000000001,0.4690867857206009,48,1,30,0.0103828200469395,-1.322102836223928,AC,1733,4003.728909311309,2762.760623291388,3059.225770077536,0,10,CA,133,1,BC,0,1,-1,0,200.0,0,INTERNET,9.6084112410564,linux,1,1,0,7
0,0.6000000000000001,0.2424866173373343,11,7,20,0.0101224512172568,-0.5342414689354518,AD,742,4587.960648762612,2847.0629430642766,3731.057558750528,29,17,CA,94,0,BC,0,1,1,0,200.0,0,INTERNET,1.3074908922943842,other,1,1,0,6
0,0.3,0.801850839501697,-1,192,50,3.381617632521257,28.26961070644243,AA,978,14139.966014080905,9247.412838092683,5535.749235731697,2,4,CA,64,0,BA,0,0,28,0,200.0,0,INTERNET,2.4975073594844925,windows,1,1,0,2
0,0.3,0.8699721564371423,30,9,40,0.0137310725766501,-0.9789639585021968,AB,1233,3148.902219296405,5394.747107314674,5766.174169322198,1882,5,CF,19,1,BC,1,0,10,0,200.0,0,INTERNET,5.352587386951042,windows,1,1,0,2
0,0.7000000000000001,0.8184114711902342,-1,227,20,0.0024141711228643,-0.7358042349294427,AD,1904,6394.496957890881,7224.45294726505,6402.929821902626,2,24,CA,70,1,BE,0,1,2,0,1500.0,0,INTERNET,2.9303788163854088,other,0,1,0,0
0,0.6000000000000001,0.7850642555018656,-1,178,20,0.0209168707179588,-0.7837552600618516,AB,1491,9948.29447991982,6064.889487727669,6684.342416958471,1,11,CA,183,0,BE,0,1,30,1,500.0,0,INTERNET,3.5713719275923186,other,1,1,0,0
0,0.9,0.8317703728765896,-1,65,20,0.0325987422396378,-0.2609487218444323,AD,1336,6607.87936781282,3499.026110391495,4812.987463805333,10,10,CA,103,1,BC,1,0,21,0,200.0,0,INTERNET,10.479371261236864,windows,0,1,0,5
0,0.6000000000000001,0.8982909146727656,89,216,30,8.94843547956909,7.025490182338822,AA,5447,2483.010125743981,4317.218111513173,5353.111912310099,1,8,CF,185,1,BE,1,1,6,0,1500.0,0,INTERNET,6.885485343024699,linux,0,1,0,2
0,0.9,0.2017371022854169,-1,141,30,0.0036793636708449,-0.9904000724915308,AC,1096,693.8796833119127,2652.5115759125338,4040.179490578112,0,2,CA,198,0,BD,1,1,-1,0,500.0,0,INTERNET,6.050154780156323,linux,1,1,0,6
0,0.6000000000000001,0.7434347636720887,-1,210,20,0.0251490693009225,-0.4410127229264856,AB,1081,7654.455703992933,8213.14085218234,5366.344189184771,8,9,CA,169,1,BE,0,1,1,0,1500.0,0,INTERNET,4.611334841386312,other,0,1,0,1
0,0.8,0.0960583335024468,27,0,30,0.0315092746931389,-0.1978848921751744,AB,2070,1782.238781836938,3930.257552817096,5000.173532579983,645,17,CA,182,0,BC,0,1,1,1,500.0,0,INTERNET,4.845822768548302,windows,0,1,0,4
0,0.3,0.9173426035778264,-1,370,50,0.022647163200123,-0.3236469607172194,AC,951,5806.865102999179,3123.768009060463,4821.058517959053,1,8,CA,288,0,BA,1,0,-1,0,1500.0,0,INTERNET,4.038828449490803,windows,1,1,0,4
0,0.1,0.1361248108895045,-1,121,30,0.0239513621753709,-1.2578663682477702,AB,844,4000.972211929616,4909.450331627965,5256.722175542664,10,17,CA,138,1,BA,0,1,31,0,200.0,0,INTERNET,5.278342379560776,other,1,1,0,1
0,0.8,0.3563615208161844,-1,38,50,0.0035087062356922,-0.7306096272013138,AB,290,3212.9170286499293,2546.750664451929,3093.582407017396,1,4,CA,250,1,BA,0,1,27,0,200.0,0,INTERNET,0.9516638389314463,linux,1,1,0,7
0,0.9,0.6833521266211715,-1,32,30,0.0316240395595947,-1.0816555321189885,AB,1276,499.74614583954383,2922.797735057977,3119.338909848269,10,6,CA,152,0,BC,1,1,25,0,200.0,0,INTERNET,1.029721676168466,windows,1,1,0,6
0,0.1,0.3779797131641981,-1,264,20,0.0024708553131543,18.58689760898061,AA,1049,6925.819665564444,5535.58548050935,6372.610969710414,24,16,CA,-53,0,BE,1,1,11,0,200.0,0,INTERNET,0.9078594401900206,other,1,1,0,0
0,0.3,0.1555304458011627,-1,43,30,0.036567193750097,10.416797570106985,AA,5423,6298.8327610656825,5980.968514166558,6330.9868915457455,26,14,CA,152,0,BB,1,1,9,1,500.0,0,INTERNET,3.5572835430751955,other,0,1,0,0
0,0.6000000000000001,0.7038647738344941,-1,10,30,0.004491034819937,23.450248829373088,AA,1872,7770.098914541378,5217.953124782684,5992.483023319686,31,16,CA,176,1,BC,0,1,21,0,200.0,1,INTERNET,3.067332089017748,windows,1,1,0,0
0,0.9,0.2019669579302914,-1,150,40,0.0195691482697453,50.60704928795217,AA,2107,2845.3153932083587,2097.4167033224994,3086.0077085937687,6,4,CA,253,0,BE,0,1,1,0,500.0,0,INTERNET,1.9898605941015703,other,0,1,0,7
0,0.5,0.010273332340429,56,185,20,0.0018460093286103,-0.9080533741387984,AD,1135,14118.040521042569,7229.847492406295,5449.841090437098,6,27,CA,155,1,BE,0,1,30,0,200.0,0,INTERNET,3.4003520584981035,other,1,1,0,1
0,0.7000000000000001,0.451422027940629,-1,59,30,0.0167536726840005,-0.5505092284087731,AB,1019,5022.11112469428,4292.276791904654,5339.498560428944,10,9,CB,46,0,BD,1,1,31,0,200.0,0,INTERNET,1.3895389581810242,other,0,1,0,1
0,0.6000000000000001,0.0794114220209525,-1,21,20,0.0030425940109559,-1.0378342211389993,AD,4459,3955.242334925372,5562.968095508792,6669.156268540451,9,14,CB,106,1,BE,0,1,28,0,200.0,0,INTERNET,2.9744962483897925,windows,1,1,0,0
0,0.3,0.8389292094028549,56,2,30,0.019138046006542,-1.4777870725821052,AB,596,8463.604582395628,3602.458707459842,5323.4848296573655,3,24,CA,110,0,BC,0,1,2,0,200.0,0,INTERNET,3.6152790669906487,linux,0,1,0,1
0,0.8,0.1026247241726563,216,218,20,0.0062890275631002,24.17455073731804,AA,1718,9390.656402259629,3372.4944787019613,5225.613089846779,520,9,CA,49,0,BE,1,1,29,0,200.0,0,INTERNET,12.279222181256356,other,0,1,0,3
0,0.4,0.7696021458327799,-1,22,20,0.0173770791260082,-0.8771595174444791,AD,1009,5485.3332385260965,6025.841876675696,5508.485886374234,19,21,CA,125,1,BC,0,1,2,0,200.0,0,INTERNET,8.187224738413683,linux,1,1,0,1
0,0.9,0.6772714622268263,-1,350,50,0.00143143368754,-0.9461597374921108,AB,1499,5782.719863826709,3959.7613764771727,4399.850313386996,0,2,CA,137,0,BA,0,1,5,1,500.0,0,INTERNET,5.796964784521563,windows,1,1,0,5
0,0.9,0.752029914463386,-1,35,30,0.0032222875888738,48.17444017423189,AA,399,4431.0080703158,3973.0235292686175,5354.818470250763,3,12,CA,25,1,BC,0,1,1,0,200.0,0,INTERNET,1.806515276238912,linux,0,1,0,1
0,0.7000000000000001,0.2463271869112263,-1,30,30,0.0276828403396373,24.70006756458708,AA,1654,10507.625045137804,3888.2402074992942,5741.3085978901245,9,19,CB,134,1,BB,0,1,29,0,1500.0,0,INTERNET,5.975529565575956,other,1,1,0,2
0,0.6000000000000001,0.5831817292517487,-1,181,20,0.0194737280672581,11.61650738044161,AA,1444,14235.981638158311,7667.953737430024,6361.283797525914,2,15,CA,139,0,BE,0,1,25,0,500.0,0,INTERNET,2.5132632596241766,other,1,1,0,0
0,0.8,0.5884988404019128,-1,191,60,0.0329386101202465,38.37621220469603,AD,1314,5357.672088401169,5084.993905416093,5343.964750355523,21,14,CA,73,1,BE,0,1,1,0,200.0,0,INTERNET,3.5702023922274644,windows,0,1,0,1
0,0.8,0.0759130273043228,-1,274,50,0.0176052728099919,-0.9528337978483932,AB,1700,7283.543432384309,4471.010800753362,5102.8206901547,20,0,CA,221,1,BA,1,1,28,1,1500.0,0,INTERNET,5.691323724112272,linux,0,1,0,2
0,0.4,0.8879858540143607,-1,51,20,0.0036630221689814,27.970373879806,AA,1984,9749.542780279631,9052.388642522666,4783.380518504304,31,14,CA,128,1,BC,0,1,1,1,510.0,0,INTERNET,7.116140217242832,linux,0,1,0,3
0,0.6000000000000001,0.378800095427317,14,129,40,0.018358977457229,-1.4776103733521286,AC,828,1379.88281090163,2655.565445828732,3775.131233065644,0,7,CA,219,0,BC,0,1,-1,0,1500.0,0,INTERNET,4.906423135293835,other,1,1,0,6
0,0.3,0.5045741121161795,-1,33,40,0.0227079343851836,48.38762115374013,AB,1831,4036.905659657952,3602.464902714559,3112.339463426764,5,10,CA,131,1,BC,0,1,1,1,200.0,0,INTERNET,3.5320362985257385,macintosh,1,1,0,7
0,0.8,0.6332189693409741,34,24,40,0.0026821389677974,-1.2205826065989007,AB,2011,8367.441234758116,5099.988242091245,4922.144318358878,12,6,CF,182,1,BC,1,1,31,0,200.0,0,INTERNET,5.277209510258153,other,0,1,0,4
0,0.6000000000000001,0.998251079164698,31,17,10,0.0097568643411255,50.37451664141663,AA,1641,5405.3511555022005,6122.553594365379,5263.47693554424,18,13,CA,72,0,BC,0,1,22,0,200.0,0,INTERNET,5.094073109422631,linux,1,1,0,3
0,0.9,0.873183204575173,-1,162,40,0.0146621618407107,28.12643673051627,AA,1107,1694.792520964175,4579.167294941678,5563.867291446488,2,12,CA,78,0,BA,0,1,10,1,200.0,0,INTERNET,4.408011933133398,other,1,1,0,1
0,0.9,0.0822078494206836,-1,95,50,0.0322051716963982,28.368378821184567,AA,1179,4683.944757629754,4273.958570267984,5267.808169139504,528,6,CA,78,0,BC,0,1,15,1,200.0,0,INTERNET,3.235062484509685,windows,0,1,0,1
0,0.8,0.3960773334065366,-1,159,40,0.0273326283587301,-1.1542396211282908,AB,685,1217.821707686919,2955.5042297548653,4787.83371925261,9,5,CA,229,1,BA,0,1,1,1,1500.0,0,INTERNET,6.441397831560981,macintosh,0,1,0,3
0,0.7000000000000001,0.864097451855678,-1,62,20,0.0282481313550397,-0.8608120931547001,AB,3137,11894.802328243197,7300.562631627919,5658.839041781188,5,13,CA,213,1,BE,0,1,20,0,1500.0,0,INTERNET,17.33205605738799,linux,0,1,0,1
