fraud_bool,income,name_email_similarity,prev_address_months_count,current_address_months_count,customer_age,days_since_request,intended_balcon_amount,payment_type,zip_count_4w,velocity_6h,velocity_24h,velocity_4w,bank_branch_count_8w,date_of_birth_distinct_emails_4w,employment_status,credit_risk_score,email_is_free,housing_status,phone_home_valid,phone_mobile_valid,bank_months_count,has_other_cards,proposed_credit_limit,foreign_request,source,session_length_in_minutes,device_os,keep_alive_session,device_distinct_emails_8w,device_fraud_count,month
0,0.3,0.8654315025904004,-1,52,20,0.0058586900325385,-0.7025705478304665,AB,2463,1831.377182825286,7319.201839944008,6379.113319473431,7,19,CA,165,0,BB,1,1,25,0,1000.0,0,INTERNET,11.0243018148801,windows,1,1,0,0
0,0.9,0.6955336595237261,-1,300,70,0.0170051808006971,48.96375900927716,AA,1383,14939.73197328887,5604.358640107164,6371.605392700546,2021,2,CB,94,1,BA,1,1,5,0,200.0,0,INTERNET,3.3215748138123145,linux,1,1,0,0
0,0.9,0.2285718318224168,32,26,40,0.0064309875166517,-1.0941823230298628,AA,888,825.744373312587,3222.408062643221,4387.711994489187,1782,7,CA,52,0,BC,1,1,15,1,200.0,0,INTERNET,0.0255528520289141,macintosh,1,1,0,5
0,0.8,0.1686337757555574,-1,50,30,0.0138311424000504,-1.1409808361755798,AB,2404,4298.947624860519,3139.492477964176,3141.309341680744,1,6,CA,152,1,BB,1,1,31,0,1000.0,0,INTERNET,2.17155376493184,linux,0,1,0,6
0,0.8,0.8585338900331746,-1,109,40,0.0388452757025354,-1.2191350131736152,AD,949,2426.122481705405,3310.385695206983,4328.299591907822,12,4,CA,164,0,BC,0,1,1,1,1500.0,0,INTERNET,7.541843240495527,linux,0,1,0,4
0,0.8,0.3660227312529388,-1,32,40,0.0375073039996954,20.669785956302064,AA,3269,4943.028769797462,5767.030536216164,4350.389080806041,1,1,CA,42,0,BC,0,1,1,0,200.0,0,INTERNET,7.5102404341024815,windows,0,1,0,6
0,0.8,0.4375710474370245,341,45,30,0.0090667539731936,52.93930146243461,AA,1099,7830.10242016081,6564.164261020239,5890.542040906124,2,12,CA,159,0,BE,0,1,20,0,500.0,0,INTERNET,1.7038359460457595,windows,1,1,0,0
0,0.1,0.5064186477972047,-1,222,40,0.0003380839961976,-0.9594088655091652,AC,3360,9359.25935030458,5843.294442015756,5113.809227610298,0,4,CA,234,0,BA,0,0,-1,0,1500.0,0,INTERNET,4.811532483217484,other,0,1,0,4
0,0.8,0.6370269868778446,-1,61,20,0.0072194444626925,40.0597759935544,AA,2741,7957.744475010015,5458.368195388725,6422.536392775052,14,8,CA,13,0,BC,0,1,30,0,500.0,0,INTERNET,8.712502775284008,other,0,1,0,0
0,0.7000000000000001,0.3733184369366304,31,8,30,0.0120797528864798,-1.3087179592027431,AB,803,2157.1257579169087,5349.795393566959,4275.52481857304,10,11,CA,151,1,BC,0,1,11,0,200.0,0,INTERNET,16.549004626225905,linux,0,1,0,6
0,0.7000000000000001,0.4590990918458228,-1,77,20,0.0065739244242971,-1.120863312828153,AC,1351,5674.296746464184,3923.876847733012,4680.573818319498,0,14,CB,152,0,BB,0,1,-1,0,500.0,0,INTERNET,3.425695298687105,other,1,1,0,3
0,0.4,0.9923795942029962,-1,73,30,0.0140207429539663,-0.5853436751605412,AB,849,4265.843158896865,6754.752469088407,3859.064448836692,1,17,CA,84,0,BB,0,1,19,0,200.0,0,INTERNET,4.544990482315432,other,1,1,0,0
0,0.6000000000000001,0.5398402152314178,-1,50,40,0.0221454646350236,2.104888652208725,AA,2668,6215.029343545112,3581.661002412863,4335.7112266241575,1388,5,CB,139,1,BC,0,1,1,1,500.0,0,INTERNET,6.273370563223104,linux,1,1,0,4
0,0.1,0.7312652303923272,-1,75,40,0.0043253325652649,24.232506774409288,AA,4314,14714.881315648909,7032.912851522112,5683.188271921164,2022,6,CA,63,0,BE,1,1,28,1,1000.0,0,INTERNET,7.65925269263217,other,1,1,0,2
0,0.2,0.996341680641394,42,31,40,0.0197928673279972,-1.0477750628595013,AC,2500,2594.9460644420333,2374.230697815739,4144.607929049889,0,11,CA,130,0,BB,0,1,-1,0,500.0,0,INTERNET,1.000763239043892,macintosh,0,1,0,5
0,0.3,0.2997479020546795,-1,126,90,0.9157644757153371,-1.1950513832703475,AC,1251,9611.436680724091,6746.459158706593,4291.772967195331,0,4,CB,56,1,BC,1,1,-1,0,200.0,0,TELEAPP,-1.0,other,0,0,0,5
0,0.5,0.4601505427438161,-1,44,10,0.0151531428314309,-0.6229756355964369,AD,4670,8373.308197270446,7118.291545616574,6657.687168626903,6,15,CE,42,1,BE,0,1,1,0,200.0,0,INTERNET,7.501100632637494,linux,0,1,0,0
0,0.1,0.6761460348405324,12,7,20,0.0258576288539687,-0.8472480179228002,AB,858,4318.046238855245,4177.112669711198,4294.481748888549,4,11,CA,129,0,BC,0,1,26,1,200.0,0,INTERNET,0.9017163499646892,linux,1,1,0,6
0,0.3,0.2323191138898229,49,4,40,0.0052487413793753,98.55608771656313,AD,1085,3642.330047893482,6539.872617923875,5566.243465711599,18,9,CA,116,1,BC,0,1,31,0,200.0,0,INTERNET,8.540921903331625,macintosh,1,1,0,2
0,0.8,0.8041465357100537,-1,343,20,0.035465897907602,18.13917392092117,AA,1514,4198.833045453012,3530.703552091773,4457.138204933071,864,15,CA,-97,0,BE,1,1,30,0,200.0,0,INTERNET,2.8143723447946725,linux,1,1,0,4
0,0.7000000000000001,0.6349018530956843,-1,54,40,0.0336418149280304,-1.2331670477627314,AC,389,14855.192281341006,4805.951490830034,5116.517647122007,1,5,CF,132,0,BC,0,1,-1,0,200.0,0,INTERNET,1.0536225838357778,other,1,1,0,2
0,0.9,0.8666163307906379,-1,146,30,0.0192401596406071,-1.0058707299495149,AB,429,1238.830021877508,2642.454537666675,3114.8642136365747,16,3,CA,241,1,BA,1,1,6,0,1000.0,0,INTERNET,2.4816092845079187,other,1,1,0,7
0,0.6000000000000001,0.688699813415527,-1,280,20,0.0005836290424489,-0.8088074859344105,AB,1891,4005.777198075028,3045.1483837014075,3159.081478901405,14,8,CA,99,1,BE,0,1,15,0,200.0,0,INTERNET,3.527589122114656,macintosh,1,1,0,7
0,0.9,0.2330574332365526,-1,30,40,0.0245726452010164,-1.052226442338662,AB,861,1548.0409946408304,3195.223247329874,3754.921437007608,1861,5,CA,194,0,BB,0,1,1,0,200.0,1,INTERNET,7.360333389911673,linux,1,1,0,5
0,0.2,0.0111924012367279,-1,182,30,0.0256338596758186,-1.7503533446806767,AD,803,1697.5801536676693,5888.92231971652,4766.152447786811,1420,5,CA,34,0,BB,0,1,31,0,500.0,1,INTERNET,8.775952962996916,windows,1,1,0,3
0,0.8,0.5729963987910047,-1,168,40,0.0032689506187202,-0.1291100734664408,AC,721,5246.323476822129,3388.9866836308565,5635.359583225985,0,9,CB,193,1,BA,0,1,-1,0,200.0,0,TELEAPP,9.762104441718025,other,0,0,0,4
0,0.6000000000000001,0.2765148226030282,29,11,30,0.0294544008993441,-1.3526950222389624,AB,535,6905.683818745134,4836.21582682681,4642.383161105062,16,8,CF,90,0,BC,0,1,1,1,200.0,0,INTERNET,1.8471491794933947,other,0,1,0,5
0,0.7000000000000001,0.4960958618916295,-1,42,20,0.0221065457256169,-0.4129255241686825,AB,953,6605.220889266087,6965.702318240703,5472.188595965619,860,10,CA,84,0,BB,1,1,1,0,200.0,0,INTERNET,21.59657940045783,windows,0,1,0,1
0,0.8,0.2521898079587105,-1,151,40,0.0016134928135343,-0.4395910606286839,AB,1078,2254.0336765980483,3780.850001830135,4324.420175642094,14,11,CA,295,1,BB,1,1,1,1,1500.0,0,INTERNET,2.119681321654107,linux,1,1,0,4
0,0.9,0.1742012605058169,-1,381,40,0.0140892665555525,-1.1089174677018314,AD,473,949.3079131364038,3858.005390775813,4315.657790993257,488,6,CB,225,1,BC,1,1,1,0,1500.0,0,INTERNET,11.443859427317811,windows,1,1,0,4
0,0.6000000000000001,0.0638382439583153,90,13,60,0.0237042581426401,-1.0295932466302635,AC,873,7907.3060056105505,6404.644281677974,5154.216968711777,0,1,CC,28,1,BB,1,0,-1,0,200.0,0,INTERNET,5.693188019285633,other,0,1,0,1
0,0.9,0.711536730891673,-1,145,40,0.0057499585509356,-1.452655036212597,AB,1076,4689.401136666429,4156.9660674463485,4293.670948516039,284,9,CA,35,0,BE,1,1,2,0,200.0,0,INTERNET,30.68582863375165,macintosh,0,1,0,3
0,0.1,0.5403944687447947,-1,26,20,0.0153859281448061,-1.1946937488699498,AB,3820,9876.516319652212,6594.863486049486,6737.586584220207,11,12,CB,171,1,BC,1,1,4,0,200.0,0,INTERNET,4.332266170891043,other,1,1,0,0
0,0.6000000000000001,0.1965728619915698,94,3,30,0.0021102790223123,49.88707228262143,AA,1410,6001.999050815865,4176.296582560337,4351.822122467092,47,20,CA,78,0,BC,0,1,25,0,200.0,0,INTERNET,0.9411322080640904,other,1,1,0,5
0,0.9,0.997319508643298,12,22,20,0.0164870402715712,-0.6108451572564486,AD,508,1189.0920342502186,3092.991386840449,4828.93826400698,12,25,CA,216,0,BE,0,1,28,0,2000.0,0,INTERNET,10.260751518531276,windows,0,1,0,4
0,0.2,0.7892166069903499,29,5,40,8.381859594821796,37.35991002895291,AA,1925,4371.826566328374,4170.912841001844,5234.637798086549,18,13,CA,65,1,BC,1,1,29,0,200.0,0,INTERNET,15.782442716489555,other,1,1,0,2
0,0.9,0.171700704923413,-1,38,40,0.0181874024944484,18.54518506607232,AA,2331,4829.598145925262,3040.4510243207483,3185.964585791113,2,4,CA,153,0,BC,1,1,3,1,500.0,0,INTERNET,7.621917996751731,macintosh,0,1,0,7
0,0.1,0.4184697698161911,-1,57,20,0.0106590291896379,-0.9014058724567324,AC,1275,3757.106839435557,6838.457687475036,5343.069471922401,0,7,CE,49,1,BC,1,0,-1,0,200.0,0,INTERNET,4.702783924861703,linux,1,1,0,2
0,0.6000000000000001,0.5928072384579555,-1,20,30,0.0039515365550951,-1.42916892044824,AB,1159,3564.61060679031,3794.292761550823,4874.892281532364,1,13,CA,125,1,BB,0,1,-1,1,200.0,0,INTERNET,6.049035626133432,linux,0,1,0,3
0,0.2,0.2780755200256082,-1,16,30,0.0085702630272035,-0.7665330468331042,AC,3087,4462.725619837862,4009.7220878530457,4148.364516334862,0,15,CB,89,0,BC,0,1,-1,0,200.0,0,INTERNET,2.3098970608179994,other,1,1,0,5
0,0.6000000000000001,0.5074695325854033,26,8,30,0.0104452182996922,-1.4273104856245908,AC,161,8942.145577965784,6170.09393416305,5553.891793149834,0,12,CA,232,1,BC,0,1,-1,0,1000.0,0,INTERNET,2.3220816588637563,linux,1,1,0,1
0,0.8,0.1702797100932054,33,16,30,0.0153435461121048,-0.9876755132162216,AB,366,2984.650946120448,4630.3511254245,4163.939520031581,2,10,CA,259,1,BC,1,1,1,0,1000.0,0,INTERNET,12.983932143790115,other,0,1,0,5
0,0.7000000000000001,0.6929696254075037,-1,36,40,0.0008418856771097,49.429043526542365,AA,1160,4523.663162417885,5189.797928421296,4936.819550117049,5,6,CB,153,0,BC,0,1,29,0,500.0,0,INTERNET,6.55311336712567,windows,0,1,0,4
0,0.2,0.7710073787925009,-1,196,50,0.0004328678414429,-0.9638975363925976,AB,5131,7789.863503014632,5339.131443653469,6669.9643220009375,6,7,CA,125,0,BC,0,1,1,0,200.0,0,INTERNET,7.986676790418437,linux,1,1,0,0
1,0.9,0.1062984805292063,-1,60,40,0.0310658429349565,48.40001148905528,AA,451,5370.287134182167,5050.894047203983,3493.841159367856,2,12,CA,237,0,BA,1,1,29,0,1000.0,0,INTERNET,1.1478891469858792,other,1,1,0,6
0,0.1,0.2147250438139201,-1,243,40,0.0052410750559008,-1.1979878089061995,AB,1192,3626.529158401263,3960.8951785798217,4423.596770153673,1911,5,CA,70,1,BB,1,1,20,0,200.0,0,INTERNET,3.369714094785039,linux,1,1,0,5
0,0.5,0.8485066341349748,26,7,30,0.0076975494898652,-1.6673597962298965,AB,1037,9022.63565947464,9028.951756493949,5439.221093589736,54,13,CA,13,1,BC,0,1,28,0,200.0,0,INTERNET,4.0044621256363895,other,1,1,0,1
0,0.8,0.1687535651240987,-1,36,20,24.36664103057736,-0.8571056900904053,AC,1926,4893.090272037663,4796.738621023541,5121.633096749969,1,13,CB,108,1,BC,0,1,-1,0,200.0,0,INTERNET,15.438753870110554,linux,1,1,0,2
0,0.8,0.3057309738886845,-1,47,40,0.0281695110191046,49.27202535537811,AA,1103,7541.933216688632,5447.76303152412,5129.365945713863,11,8,CA,12,0,BE,1,0,31,0,200.0,0,INTERNET,5.530645292461827,other,0,1,0,3
0,0.1,0.885147898842433,35,5,30,0.0247361718781944,-0.6530250161002079,AC,1003,5741.097279798321,3953.6125979198273,4195.050084445014,1,10,CA,254,0,BB,1,1,-1,0,1500.0,0,INTERNET,1.5202762803350087,linux,1,1,0,4
0,0.9,0.8043704310047015,-1,61,30,0.027311962792926,-0.2949064858108427,AC,2143,5612.2444226124535,4897.379415160491,5216.936750795963,0,20,CA,144,1,BB,0,1,-1,0,1000.0,0,INTERNET,9.48336502162788,other,0,1,0,2
0,0.6000000000000001,0.5095914254271,-1,82,30,0.0187158478969081,30.18107017082292,AA,1121,5264.979048979381,3537.873740962673,5304.488363233159,1379,10,CB,47,0,BB,1,1,28,0,200.0,0,INTERNET,10.372080558180189,linux,1,1,0,2
0,0.9,0.2973965314006703,-1,178,40,0.0084254462191795,-0.6390523519144666,AB,631,2977.803700308688,1978.802898268341,3124.7171383962304,12,4,CA,214,0,BA,0,1,31,0,2000.0,0,INTERNET,8.365418203306337,linux,1,1,0,7
0,0.9,0.4899749469746714,-1,39,20,0.021841570503373,-1.0904607131634958,AC,663,4316.544883785202,2836.7033985303765,5083.963192100418,1,8,CA,277,1,BB,0,0,1,0,1000.0,0,INTERNET,3.78714732056988,other,1,1,0,3
0,0.8,0.4364418699106535,-1,31,30,8.549303060488306,-0.6831490746651512,AC,4521,4719.449572840927,4899.037341400671,5582.750509369341,0,12,CA,41,1,BC,0,1,-1,0,200.0,0,INTERNET,5.245762426361771,other,0,1,0,2
0,0.5,0.5195954608976047,-1,36,20,0.0151911945554743,-1.1565555263137697,AC,1150,8304.677264776645,8810.0966992453,5598.413176659456,1,14,CD,115,1,BB,0,1,-1,1,200.0,0,INTERNET,23.712272368461203,windows,1,1,0,2
0,0.9,0.108983874781878,-1,139,50,0.0196814410934758,-1.5430598667499018,AB,965,7333.328352790029,4775.910641514207,4339.574450120353,880,1,CC,154,1,BA,0,1,5,0,500.0,0,INTERNET,17.901089715176877,windows,1,1,0,4
0,0.9,0.2622525242944297,-1,15,20,0.0294663908724315,17.63112819169907,AA,3995,9356.26776656865,6037.849965481905,6809.6843978344,1199,12,CA,63,1,BE,0,1,2,0,200.0,0,INTERNET,16.482816190346178,linux,1,1,0,0
0,0.4,0.1958431638166139,-1,109,20,0.0383929678720431,49.96516406428796,AA,1224,7094.619067284244,5251.056962069494,5487.818560342574,37,4,CA,-31,1,BA,0,1,15,0,200.0,0,INTERNET,17.85755813876852,linux,1,1,0,2
0,0.8,0.7755814579857748,9,1,20,17.503860086857475,-1.4640876825860014,AB,1478,7868.4892703891455,4868.101056172583,4828.479984039269,16,23,CA,69,1,BC,0,1,31,0,200.0,0,INTERNET,8.764677105140247,other,1,1,0,4
0,0.9,0.2414489510360933,-1,42,40,0.0050372952291206,-0.6002074781188718,AC,1984,7663.087952940363,4728.580868544821,5310.1304139234,1,8,CA,162,0,BC,0,1,-1,0,200.0,0,INTERNET,3.396420910445783,other,0,1,0,1
1,0.6000000000000001,0.7511589751697662,-1,54,20,2.431367653232425,-1.2023410109402928,AC,2370,5687.025011485281,3591.9024754742377,4332.087193817815,0,6,CA,70,0,BE,0,1,-1,0,2000.0,0,INTERNET,8.202716602096446,other,1,1,0,5
0,0.6000000000000001,0.0594084543618639,-1,227,40,0.0083629394305443,-1.4407590362267453,AC,1810,7517.313808628115,4667.45179442773,4786.224250886394,0,6,CA,141,1,BA,1,0,-1,0,200.0,0,INTERNET,9.248360418763491,windows,1,1,0,3
0,0.9,0.108216181839296,32,42,40,0.0302091709986125,7.087283732638963,AA,1468,3382.678440183709,2430.8177353150995,3100.031447924069,3,3,CA,118,1,BC,0,1,10,0,200.0,0,INTERNET,62.8130905617002,linux,0,1,0,7
0,0.4,0.1005342801177451,19,-1,20,0.0288976755362363,-1.2629849307593453,AB,719,9880.063007888622,6286.698988793094,5075.072178015405,18,12,CA,142,1,BC,0,1,29,0,200.0,0,INTERNET,31.53333195182688,other,0,1,0,2
0,0.1,0.3355406827140299,-1,33,20,0.0305450357544418,-0.2853621723804161,AD,4008,10554.2776301406,5420.251827856334,5590.520877943853,8,10,CA,94,1,BE,0,1,15,0,200.0,0,INTERNET,7.139192712158105,linux,1,1,0,1
0,0.8,0.1743600106129293,52,0,30,0.0027604345450103,-0.4984976621434676,AD,450,11615.801077752823,3811.458728737413,6394.166434016814,544,15,CA,150,0,BC,0,1,21,0,200.0,0,INTERNET,3.721388885963413,other,0,1,0,0
0,0.2,0.8350865600518611,35,36,30,0.0072579696883819,24.419911364965863,AA,816,4074.795735465713,5544.79880449431,4294.437381683639,2,6,CA,149,1,BE,0,1,21,0,200.0,0,INTERNET,45.90561931113643,other,1,1,0,5
0,0.1,0.0965941802211527,-1,4,40,0.0024580581570539,-1.5479449146398223,AB,1676,8040.297727690314,6937.013394555711,5129.990630549474,8,8,CF,226,1,BC,0,1,-1,1,1500.0,0,INTERNET,1.5873007030796853,windows,0,1,0,3
0,0.7000000000000001,0.5210499635455602,27,11,30,12.509375839068928,-1.3875192713563271,AB,1846,7349.872331541593,4977.9677866327065,6704.858167890151,13,20,CA,76,1,BC,0,1,15,0,200.0,0,INTERNET,6.4639653244527615,linux,1,1,0,0
0,0.1,0.5257220720306717,-1,356,70,0.9589149010938484,16.729308724460765,AA,2985,7793.660249708617,5310.762199185266,5874.60362728317,14,2,CC,124,0,BC,1,0,28,0,200.0,0,INTERNET,5.786499280044973,other,1,1,0,4
0,0.3,0.6032956273646328,-1,76,20,0.0240614707415986,-0.577398037031259,AB,1626,9990.538242921271,7572.67654302711,4797.717738004128,14,19,CA,73,1,BB,0,1,1,0,200.0,0,INTERNET,7.347179206744808,linux,1,1,0,3
0,0.7000000000000001,0.3249336973339684,29,32,30,0.0186330864145119,-1.1438292932069598,AC,1181,6871.6614729393,3440.7276200157203,4433.9961306867135,1,11,CB,131,1,BC,0,1,-1,0,200.0,0,INTERNET,7.275458290334813,linux,1,1,0,5
0,0.9,0.7580320316942967,-1,36,40,0.0236863012642686,-0.8027525788731199,AD,2040,7465.773114467889,5852.49651833477,6374.950962185379,6,14,CA,59,1,BE,1,1,31,0,200.0,0,INTERNET,4.846049964558347,linux,1,1,0,0
0,0.8,0.0335752880142644,-1,65,40,0.020348372029066,-1.0722906802447807,AB,2603,5220.547894518205,4454.003423942367,5071.448678185176,891,4,CB,24,1,BB,0,1,31,0,200.0,0,INTERNET,10.796896385138588,linux,1,1,0,4
0,0.4,0.0620159323502523,-1,265,40,0.0139413853704952,-0.5650866011084662,AB,1706,4089.024595841955,2991.2449167169752,4289.069180424379,2,9,CA,123,1,BE,1,1,2,1,500.0,0,INTERNET,4.760439716130112,linux,1,1,0,5
0,0.4,0.6266871293836324,-1,146,40,21.08207074432981,39.62821010797639,AA,1868,3849.8646200516687,3956.2081198551496,4994.805775754502,1738,4,CA,74,1,BD,0,1,28,1,500.0,0,INTERNET,17.896444511903578,x11,0,1,0,4
0,0.1,0.5201180112887189,25,1,30,0.0028781397114669,-1.3025082498099652,AC,2494,3249.501749942677,6322.861230614481,5549.401606591639,0,10,CA,115,1,BC,0,1,-1,0,1500.0,0,INTERNET,4.826441622010723,linux,1,1,0,2
0,0.7000000000000001,0.2491841765420835,-1,54,20,2.5664858087664992,-1.2539087223666263,AC,1586,6270.6018632443565,4953.29161400375,5320.1240252496,8,7,CE,44,0,BD,1,1,-1,0,200.0,0,INTERNET,11.6956936087803,macintosh,0,1,0,1
0,0.4,0.2221327354851719,-1,112,40,0.0079580177509591,-1.2665394899267488,AB,1234,4416.494189324393,3318.12839604413,4398.652036146219,10,4,CA,115,0,BA,1,1,1,0,200.0,0,INTERNET,4.5770159168177065,windows,1,1,0,5
0,0.6000000000000001,0.5305309617849108,-1,57,30,0.000587047401399,2.216325793353107,AA,3365,11469.990434808204,5305.2460682383335,6428.615122817398,8,14,CB,108,1,BC,1,1,10,0,200.0,0,INTERNET,0.4085110242871141,linux,1,1,0,5
0,0.8,0.7889747115046966,-1,52,50,0.0210083637838995,-0.7510323960031624,AC,1981,3759.146845569825,2504.7592279950104,3260.2014676626104,1,4,CA,167,1,BA,0,1,-1,0,1000.0,0,INTERNET,1.9598468713039183,linux,0,1,0,7
0,0.1,0.8451984956623665,-1,42,30,0.0004197598119339,-1.0346662811867025,AB,739,3009.212069693973,3437.6898618448936,4898.173184150608,5,11,CA,63,1,BB,1,1,15,0,200.0,0,INTERNET,1.2780347414512907,linux,1,1,0,3
0,0.1,0.5221378456958973,-1,47,40,0.0015502051144134,-1.3308243238260788,AC,566,10066.934676903027,5537.6418596651965,5127.421643895546,1,3,CA,73,0,BB,1,0,-1,0,200.0,0,INTERNET,13.657205844066572,windows,0,2,0,2
0,0.6000000000000001,0.8315948615150478,-1,210,40,0.0303101189408497,-0.7995720375583101,AB,1221,1943.4297652965256,4898.296955823416,4905.0327490629525,13,8,CA,76,1,BB,1,1,1,0,500.0,0,INTERNET,4.133953636488415,windows,0,1,0,5
0,0.3,0.3170522762561438,-1,40,20,0.0066086249661616,-0.8270160569462185,AC,1100,5566.961173300932,4119.50158186131,4742.08157938053,0,10,CA,97,0,BB,0,1,-1,1,200.0,0,INTERNET,4.186858928310518,linux,1,1,0,4
0,0.4,0.1438100046249797,52,11,30,0.0202092763771474,24.69083340575504,AA,998,10046.597939796911,5443.214375003317,4222.148816435014,4,10,CA,68,0,BE,0,1,5,0,200.0,0,INTERNET,17.47875821468307,other,1,1,0,5
0,0.2,0.5975420697134773,-1,31,20,0.0057036740374441,-1.1743643276445666,AC,1671,6359.254439084294,6828.044591413708,6757.592819044688,0,20,CA,195,0,BC,1,1,-1,0,200.0,0,INTERNET,5.309378943873055,other,0,1,0,0
0,0.8,0.3228697341415276,-1,37,30,0.0288336611087252,-1.528336320486294,AC,1382,6111.1539598649,3512.6344076152723,3107.838412256812,0,9,CA,174,1,BB,1,1,-1,1,200.0,0,INTERNET,1.431325826559212,linux,1,1,0,7
0,0.8,0.2593573308199363,-1,288,30,0.0047083336808951,-1.099650440277654,AD,1032,1836.7596694731424,3847.816554254323,5674.4486439057055,16,15,CA,208,1,BE,1,1,28,0,1000.0,0,INTERNET,8.350882064129989,other,0,1,0,1
0,0.7000000000000001,0.1533477745369047,-1,46,40,0.0322611281376812,-1.7677952440905795,AB,1070,4834.112195214931,3262.446499038664,4416.169194719263,0,4,CA,123,1,BB,0,1,-1,0,200.0,0,INTERNET,5.715433829651449,linux,0,1,0,5
0,0.3,0.8802951549553175,-1,46,30,0.0051406808577012,-0.8984677210673659,AD,1370,5165.292385373445,4690.173586819782,4256.951148931125,10,14,CB,33,1,BC,0,1,15,0,200.0,0,INTERNET,4.568685705276762,linux,1,1,0,5
0,0.7000000000000001,0.8353442208170673,-1,62,30,0.0143109226141199,-0.265333256390386,AC,2092,7269.030406398449,4000.970691404913,5131.703825778082,0,12,CA,239,1,BC,0,0,-1,0,500.0,0,INTERNET,7.062271584420039,other,1,1,0,3
0,0.5,0.2206861272202394,-1,37,40,0.0139459478980104,-0.9437331487516804,AC,3354,961.324022856584,5895.327651283216,4832.026873500677,0,9,CA,284,1,BA,0,1,-1,0,1000.0,0,INTERNET,1.3559015518412691,other,0,1,0,3
0,0.8,0.1912291357654871,10,9,40,0.0214457633698072,-0.6278018958049484,AD,971,3064.510081689489,3225.4998829622914,4733.302829287842,5,6,CA,110,1,BC,0,1,28,0,200.0,0,INTERNET,17.621359754914458,other,0,1,0,7
0,0.9,0.3656134541702633,102,7,40,0.9092939147696868,-0.9828812845057748,AC,803,1961.2263857342068,4707.04338376093,4279.020188329422,0,8,CA,165,1,BA,0,1,-1,0,1500.0,0,INTERNET,10.006011133993548,windows,0,1,0,5
0,0.5,0.0718489720278937,-1,366,40,0.0431143495964723,-1.3756144184790695,AD,466,7182.137565342448,4032.4774207492273,3110.696296934066,16,4,CA,193,1,BA,1,1,28,1,1500.0,0,INTERNET,6.3698295057774255,linux,1,1,0,1
0,0.1,0.4291203303432101,170,21,20,0.0032512025160278,16.442992731398785,AA,729,7295.130543619277,6631.749068013228,5699.920234910096,2,11,CA,209,0,BB,0,1,1,1,1500.0,0,INTERNET,1.1976620349920242,linux,1,1,0,1
0,0.8,0.8444739339502288,-1,34,30,0.0354400748425869,29.141933263786512,AA,1199,8010.979974489195,5295.307961538459,5113.558804013137,22,7,CA,33,1,BC,0,1,1,1,200.0,0,INTERNET,5.066150579199689,linux,0,1,0,3
0,0.6000000000000001,0.1959016922038803,-1,66,40,0.0175728452357991,6.692811115581328,AA,422,3133.039018768209,2740.2658048477897,4881.290232748963,2,14,CA,170,1,BC,1,0,20,1,500.0,0,INTERNET,3.3495015798140764,linux,1,1,0,4
0,0.7000000000000001,0.8725239869926312,-1,132,40,0.0130362151570877,33.35221942228542,AA,1562,2833.8776651623634,2777.7634408573585,4276.61601543874,2155,4,CA,144,0,BC,1,1,25,0,500.0,0,INTERNET,7.922411165245785,linux,1,1,0,5
0,0.8,0.086534305633722,10,11,60,6.75845257972206,-1.1862514075018626,AB,1250,5627.658166571182,3351.656847341095,3107.246084444372,3,7,CA,101,1,BB,0,1,15,0,200.0,0,INTERNET,1.4771454980958705,linux,1,1,0,7
0,0.7000000000000001,0.3287553937559821,-1,82,30,2.4134036729527923,-1.688522868464692,AB,1607,6833.873513299744,5481.280686818425,5496.231337700373,34,17,CF,28,1,BB,0,0,15,0,200.0,0,INTERNET,5.308499474427487,linux,1,1,0,2
0,0.5,0.1362403289739415,24,6,20,0.0270131188574521,-1.1893148665262876,AB,1015,3268.284377289724,6455.282214443513,4350.181691633582,24,11,CA,33,1,BB,1,1,28,0,200.0,0,INTERNET,5.795038794308879,linux,1,1,0,6
0,0.8,0.1656765436309894,228,11,20,8.852010786327009,-1.1463659379556093,AC,1428,6805.457825517307,5128.816903444006,4258.404463348695,0,11,CA,43,1,BD,0,1,-1,0,200.0,0,INTERNET,7.127922637255366,linux,0,1,0,4
0,0.4,0.5513945168000167,28,29,40,0.0134976043897957,9.118089963174391,AD,1891,5054.061088345918,4364.711850682262,3655.62253862532,34,5,CA,119,1,BC,0,1,29,0,200.0,0,INTERNET,5.350745559821854,linux,0,1,0,6
0,0.5,0.1128208674311312,-1,128,30,0.0111575459495815,3.3923910155755905,AA,3599,5111.836430826357,5250.4963450414925,4346.864774312302,8,11,CB,52,0,BC,0,1,30,0,200.0,0,INTERNET,9.602261526986014,other,0,1,0,5
0,0.4,0.4695762331164303,-1,61,40,0.0141737466654286,15.730208455415216,AA,1943,4836.956937041405,5044.667432399265,4849.235390504976,1,14,CA,73,0,BE,1,0,20,1,200.0,0,INTERNET,3.0120938038877187,other,1,1,0,4
0,0.7000000000000001,0.7964740950553424,-1,37,40,0.0142137465984217,-1.0140553436177209,AC,2190,2660.897295747689,3763.8127428512335,4375.594405287229,0,6,CE,96,0,BC,1,1,-1,0,500.0,0,INTERNET,7.129854636033943,linux,1,1,0,5
0,0.8,0.0097783217243096,-1,308,60,0.0110868025215324,-0.9021623576304256,AB,877,6507.468620804667,5754.906588606908,5926.2193633235765,242,1,CC,34,0,BB,1,0,10,0,200.0,0,INTERNET,2.963155364970917,linux,1,1,0,5
